Date,Store ID,Region,Product Category,In-Store Sales Volume,In-Store Sales Revenue,Online Sales Volume,Online Sales Revenue,Promotional Activity,Foot Traffic,Customer Age,Competitor Activity,Weather Conditions
2021-05-02,Store_4,Glasgow,Home & Garden,92,1361.737968785703,150,1068.1200826008653,True,822,37,None,Snowy
2021-05-02,Store_4,Glasgow,Health & Beauty,136,1561.2955877375032,117,1340.2117431696292,True,342,27,Promotion,Rainy
2021-05-02,Store_5,Leeds,Groceries,195,2091.365441205205,137,1973.6456530571006,False,529,63,New Store,Snowy
2021-05-02,Store_5,Leeds,Electronics,184,3566.0394249744427,77,1469.74875385956,True,717,25,New Store,Sunny
2021-05-02,Store_5,Leeds,Clothing,169,1736.9610107295346,145,2327.9067206700283,False,328,57,Promotion,Rainy
2021-05-02,Store_5,Leeds,Home & Garden,84,990.3548961890169,99,1048.9862130240322,False,806,65,Promotion,Rainy
2021-05-02,Store_5,Leeds,Health & Beauty,162,1265.4040770598754,114,1488.8815728677669,False,723,27,None,Cloudy
2021-05-09,Store_1,London,Groceries,69,476.4432824265281,149,2058.3941539656234,False,374,62,New Store,Snowy
2021-05-09,Store_1,London,Electronics,82,1435.753566194525,141,2467.2799402040973,False,472,47,None,Cloudy
2021-05-09,Store_1,London,Clothing,182,2728.783881853965,122,2348.4347151579395,True,429,38,New Store,Cloudy
2021-05-09,Store_1,London,Home & Garden,109,1867.1685836617178,139,1642.4460461035726,False,950,25,New Store,Rainy
2021-05-09,Store_1,London,Health & Beauty,147,1173.8640231426532,124,2048.304906893755,False,1187,34,None,Cloudy
2021-05-09,Store_2,Manchester,Groceries,177,3424.088693172309,72,1050.899148303714,True,694,56,New Store,Snowy
2021-05-09,Store_2,Manchester,Electronics,142,1688.4956364863706,75,625.2943121439677,True,842,56,None,Snowy
2021-05-09,Store_2,Manchester,Clothing,72,1170.412898315019,47,695.5473404797202,True,875,63,None,Snowy
2021-05-09,Store_2,Manchester,Home & Garden,185,3389.795086332255,56,416.11109634406876,False,852,38,None,Rainy
2021-05-09,Store_2,Manchester,Health & Beauty,52,418.23040577834087,134,2641.9452255777646,False,763,22,Promotion,Cloudy
2021-05-09,Store_3,Birmingham,Groceries,56,291.6250107565648,45,328.72854712666623,True,789,41,Promotion,Rainy
2021-05-09,Store_3,Birmingham,Electronics,148,1306.548452230725,97,1000.5086899561103,True,982,48,Promotion,Rainy
2021-05-09,Store_3,Birmingham,Clothing,74,408.4474981682587,104,791.3416391448222,True,334,29,None,Rainy
2021-05-09,Store_3,Birmingham,Home & Garden,123,903.1784528599148,135,855.8742364269505,True,808,58,None,Rainy
2021-05-09,Store_3,Birmingham,Health & Beauty,105,839.4239004182772,95,979.5333490936919,False,525,41,None,Cloudy
2021-05-09,Store_4,Glasgow,Groceries,75,824.926786267384,130,2023.3051326247398,True,1177,36,Promotion,Cloudy
2021-05-09,Store_4,Glasgow,Electronics,56,406.960097944431,104,853.5517529529465,True,331,37,None,Snowy
2021-05-09,Store_4,Glasgow,Clothing,61,1001.1077456411599,33,286.2162478028169,False,990,54,Promotion,Snowy
2021-05-09,Store_4,Glasgow,Home & Garden,130,1653.0717085085666,117,1620.6307224435936,True,560,50,None,Cloudy
2021-05-09,Store_4,Glasgow,Health & Beauty,69,1213.8401966796073,130,1112.2859822319233,False,453,53,None,Rainy
2021-05-09,Store_5,Leeds,Groceries,109,805.621138479109,95,1882.2284558684541,True,435,38,None,Cloudy
2021-05-09,Store_5,Leeds,Electronics,160,1320.5386685315539,144,2233.351430236556,False,921,30,Promotion,Snowy
2021-05-09,Store_5,Leeds,Clothing,82,1562.0977644890193,150,1838.6406270232142,True,924,60,Promotion,Cloudy
2021-05-09,Store_5,Leeds,Home & Garden,70,651.3936897647611,119,1717.3754039522405,True,457,52,New Store,Snowy
2021-05-09,Store_5,Leeds,Health & Beauty,141,1977.068899852911,81,618.7302752882077,False,329,54,None,Cloudy
2021-05-16,Store_1,London,Groceries,123,1437.1529692826239,38,378.56114718842537,False,588,20,Promotion,Snowy
2021-05-16,Store_1,London,Electronics,109,896.9815217246369,140,1338.6260527661368,False,1112,28,None,Snowy
2021-05-16,Store_1,London,Clothing,52,497.8382958945293,94,1373.601613645635,True,307,30,New Store,Snowy
2021-05-16,Store_1,London,Home & Garden,69,546.8833131607981,67,1056.575663491609,False,1092,56,None,Rainy
2021-05-16,Store_1,London,Health & Beauty,197,3686.5396637594004,67,462.9247066562488,False,985,50,Promotion,Rainy
2021-05-16,Store_2,Manchester,Groceries,161,2890.0789319466658,111,1682.6668409597924,True,410,25,Promotion,Sunny
2021-05-16,Store_2,Manchester,Electronics,105,1089.3074618832607,130,2141.580940436193,False,776,53,None,Cloudy
2021-05-16,Store_2,Manchester,Clothing,99,733.9774245909913,65,1151.7739263217263,True,801,54,New Store,Rainy
2021-05-16,Store_2,Manchester,Home & Garden,165,1673.0649160785172,127,879.1631892491373,False,969,28,New Store,Sunny
2021-05-16,Store_2,Manchester,Health & Beauty,93,1613.715037312357,134,2071.121821946571,False,996,42,None,Cloudy
2021-05-16,Store_3,Birmingham,Groceries,65,331.98447653418214,92,1527.3043423034305,True,919,22,New Store,Cloudy
2021-05-16,Store_3,Birmingham,Electronics,106,1619.2891237002423,146,2512.641095988904,True,702,38,None,Rainy
2021-05-16,Store_3,Birmingham,Clothing,79,818.8583863455883,35,463.79107985533864,True,476,46,Promotion,Sunny
2021-05-16,Store_3,Birmingham,Home & Garden,195,2630.5923283369307,138,2246.7809644687727,False,325,47,Promotion,Cloudy
2021-05-16,Store_3,Birmingham,Health & Beauty,65,1056.650779477114,62,673.2510961094323,True,1049,63,Promotion,Snowy
2021-05-16,Store_4,Glasgow,Groceries,135,1402.4194026051107,64,346.0782935962164,True,1025,59,None,Cloudy
2021-05-16,Store_4,Glasgow,Electronics,104,1452.9875489630856,108,578.3999740615433,True,784,51,Promotion,Rainy
2021-05-16,Store_4,Glasgow,Clothing,72,1304.785397517267,119,723.2800781421166,False,332,44,New Store,Snowy
2021-05-16,Store_4,Glasgow,Home & Garden,197,3756.438302278166,109,1895.5884722380529,True,1123,63,Promotion,Sunny
2021-05-16,Store_4,Glasgow,Health & Beauty,67,769.5357323276103,77,958.1399982583789,False,705,32,None,Sunny
2021-05-16,Store_5,Leeds,Groceries,103,1853.7019260342809,130,1532.2939454614946,False,1069,32,New Store,Snowy
2021-05-16,Store_5,Leeds,Electronics,130,1616.8346108106048,67,1317.048698799148,True,437,55,Promotion,Cloudy
2021-05-16,Store_5,Leeds,Clothing,140,2071.9872156623437,117,1368.5427147540017,True,999,40,New Store,Rainy
2021-05-16,Store_5,Leeds,Home & Garden,143,2366.1611594262067,127,1353.5459188216169,False,1089,46,New Store,Cloudy
2021-05-16,Store_5,Leeds,Health & Beauty,50,954.1019841395531,109,1540.59172536879,False,511,46,Promotion,Sunny
2021-05-23,Store_1,London,Groceries,73,1002.1737930961148,32,552.0391920733093,False,989,60,None,Rainy
2021-05-23,Store_1,London,Electronics,93,692.3638692498356,58,794.0279509615094,True,963,63,None,Snowy
2021-05-23,Store_1,London,Clothing,168,3288.7104148345124,139,2336.7578012799363,False,1018,56,None,Sunny
2021-05-23,Store_1,London,Home & Garden,109,589.5083496272902,110,1856.7356136553387,True,461,34,Promotion,Rainy
2021-05-23,Store_1,London,Health & Beauty,121,895.3091050471207,121,1705.3894087469312,True,1034,64,Promotion,Sunny
2021-05-23,Store_2,Manchester,Groceries,118,1712.7777335858134,136,1013.4629207400823,True,1074,43,New Store,Sunny
2021-05-23,Store_2,Manchester,Electronics,153,977.6313316249859,58,858.7979087426272,False,895,57,None,Rainy
2021-05-23,Store_2,Manchester,Clothing,135,2111.257971718524,140,2434.980606554196,True,1076,31,None,Sunny
2021-05-23,Store_2,Manchester,Home & Garden,199,2538.2854194564525,79,723.7850161595032,True,315,39,New Store,Rainy
2021-05-23,Store_2,Manchester,Health & Beauty,94,1640.7960753350062,139,1110.0662807591766,False,615,60,Promotion,Sunny
2021-05-23,Store_3,Birmingham,Groceries,132,931.093069907963,33,581.2663373039221,False,542,25,New Store,Snowy
2021-05-23,Store_3,Birmingham,Electronics,174,1042.729712113828,129,1546.740713166892,True,540,39,Promotion,Sunny
2021-05-23,Store_3,Birmingham,Clothing,82,1003.5183732838765,52,597.8502046786291,False,632,27,None,Rainy
2021-05-23,Store_3,Birmingham,Home & Garden,91,1359.467506301905,55,1014.6785891873619,True,1093,21,Promotion,Snowy
2021-05-23,Store_3,Birmingham,Health & Beauty,118,2219.638423770635,139,1981.0180251328757,False,968,36,None,Snowy
2021-05-23,Store_4,Glasgow,Groceries,104,2053.0440907967245,76,1306.9069729824985,True,750,35,None,Sunny
2021-05-23,Store_4,Glasgow,Electronics,98,936.1560799385193,38,578.849628883936,False,552,36,Promotion,Snowy
2021-05-23,Store_4,Glasgow,Clothing,107,1226.2195387506997,128,850.5820440806991,False,759,29,Promotion,Snowy
2021-05-23,Store_4,Glasgow,Home & Garden,198,3257.864702745932,95,1015.415197142478,True,345,26,New Store,Rainy
2021-05-23,Store_4,Glasgow,Health & Beauty,108,1913.106592934352,56,457.1775235046563,False,795,34,None,Snowy
2021-05-23,Store_5,Leeds,Groceries,90,1559.1490631618901,64,1054.6660271733876,True,730,29,None,Snowy
2021-05-23,Store_5,Leeds,Electronics,192,1920.342998879547,100,1106.6168492658003,True,729,25,None,Sunny
2021-05-23,Store_5,Leeds,Clothing,66,1005.0057349841871,142,780.8812488033902,False,728,54,New Store,Rainy
2021-05-23,Store_5,Leeds,Home & Garden,151,1224.1808300518587,53,381.97955161075845,True,887,53,None,Cloudy
2021-05-23,Store_5,Leeds,Health & Beauty,121,1455.0264737710245,70,593.5384187779113,False,1155,22,Promotion,Snowy
2021-05-30,Store_1,London,Groceries,66,578.5798836302658,96,1443.5568696674097,False,1007,26,Promotion,Rainy
2021-05-30,Store_1,London,Electronics,123,2004.3932455311065,115,2249.542528068706,False,1033,27,None,Rainy
2021-05-30,Store_1,London,Clothing,143,2063.557752309347,92,1560.9628759714403,False,926,34,Promotion,Cloudy
2021-05-30,Store_1,London,Home & Garden,122,937.0796462986833,138,1740.1122069116147,True,490,37,Promotion,Rainy
2021-05-30,Store_1,London,Health & Beauty,107,550.263314067338,44,467.71046916439593,True,378,46,New Store,Snowy
2021-05-30,Store_2,Manchester,Groceries,197,1005.3395822574392,43,285.4247228631586,True,358,51,New Store,Cloudy
2021-05-30,Store_2,Manchester,Electronics,68,976.8689534653911,32,336.77456319309636,True,1081,53,Promotion,Rainy
2021-05-30,Store_2,Manchester,Clothing,160,2310.575706099815,86,902.7603017221027,False,1184,46,Promotion,Cloudy
2021-05-30,Store_2,Manchester,Home & Garden,191,1716.7349149057836,81,982.2060219410545,True,363,45,New Store,Rainy
2021-05-30,Store_2,Manchester,Health & Beauty,123,1157.2752213748022,85,1332.0423229272612,True,1166,44,New Store,Sunny
2021-05-30,Store_3,Birmingham,Groceries,98,999.0907769090526,63,661.1983800747121,True,437,27,Promotion,Sunny
2021-05-30,Store_3,Birmingham,Electronics,91,592.4746896862399,52,1033.6742688519375,True,1071,53,None,Rainy
2021-05-30,Store_3,Birmingham,Clothing,68,843.906641714133,147,1583.790445646999,True,929,29,New Store,Rainy
2021-05-30,Store_3,Birmingham,Home & Garden,198,2377.6901401190685,96,701.4539220844817,True,898,26,None,Sunny
2021-05-30,Store_3,Birmingham,Health & Beauty,163,3002.5809345840953,76,1473.7058521744898,False,499,26,None,Snowy
2021-05-30,Store_4,Glasgow,Groceries,148,1333.289555576141,125,1783.8246788122724,False,564,59,None,Rainy
2021-05-30,Store_4,Glasgow,Electronics,123,1104.6242286473043,81,1615.2389026050614,True,527,34,New Store,Rainy
2021-05-30,Store_4,Glasgow,Clothing,53,284.66862833306226,124,2170.50945004278,True,1052,31,Promotion,Snowy
2021-05-30,Store_4,Glasgow,Home & Garden,159,1653.8024856108955,34,427.72143092925626,False,339,64,New Store,Cloudy
2021-05-30,Store_4,Glasgow,Health & Beauty,124,1665.7877008145529,88,1094.5228675337307,True,377,40,None,Cloudy
2021-05-30,Store_5,Leeds,Groceries,112,819.8413023700447,68,1322.1698690700277,True,330,44,None,Rainy
2021-05-30,Store_5,Leeds,Electronics,185,963.1805017050294,92,460.19658796523373,True,305,49,New Store,Snowy
2021-05-30,Store_5,Leeds,Clothing,198,2786.517209872524,35,443.9190841558878,True,416,18,None,Snowy
2021-05-30,Store_5,Leeds,Home & Garden,79,1310.284849973379,95,877.1937413270434,False,750,63,Promotion,Rainy
2021-05-30,Store_5,Leeds,Health & Beauty,80,1020.5854359392782,44,835.2231461611806,False,541,61,None,Rainy
2021-06-06,Store_1,London,Groceries,56,399.5965067726937,59,309.56163020385344,True,942,27,None,Snowy
2021-06-06,Store_1,London,Electronics,107,1233.7205553314968,109,1307.0671771926889,False,565,18,New Store,Sunny
2021-06-06,Store_1,London,Clothing,133,701.3487478062126,85,1430.4384024940762,False,1184,27,New Store,Snowy
2021-06-06,Store_1,London,Home & Garden,70,751.9796655578764,100,1850.7751708455935,False,1190,24,New Store,Snowy
2021-06-06,Store_1,London,Health & Beauty,140,785.3101555115363,52,686.8858826987771,True,1081,26,Promotion,Sunny
2021-06-06,Store_2,Manchester,Groceries,160,2174.7862089567802,39,345.7211370291067,True,363,32,New Store,Rainy
2021-06-06,Store_2,Manchester,Electronics,126,642.7443310606768,127,2034.058535296385,True,496,44,New Store,Snowy
2021-06-06,Store_2,Manchester,Clothing,62,388.634733056767,99,1607.9024302059172,True,1178,50,None,Cloudy
2021-06-06,Store_2,Manchester,Home & Garden,76,1047.6494606904575,111,1814.4121717398652,True,916,64,None,Cloudy
2021-06-06,Store_2,Manchester,Health & Beauty,118,1290.8186512637872,77,1316.911423813956,False,649,48,New Store,Sunny
2021-06-06,Store_3,Birmingham,Groceries,180,1810.7359159847783,150,2370.7553357906218,True,527,44,New Store,Rainy
2021-06-06,Store_3,Birmingham,Electronics,80,760.0724816669526,134,2548.561335693118,True,364,39,None,Cloudy
2021-06-06,Store_3,Birmingham,Clothing,144,1478.0839296276497,63,1105.4155863602427,False,841,53,New Store,Snowy
2021-06-06,Store_3,Birmingham,Home & Garden,162,3100.4955641562933,130,2226.3402429570124,True,1077,65,Promotion,Rainy
2021-06-06,Store_3,Birmingham,Health & Beauty,159,2232.833599557868,108,1584.538265945455,True,496,53,Promotion,Cloudy
2021-06-06,Store_4,Glasgow,Groceries,146,2079.3736239737505,32,506.02616932106787,True,638,57,Promotion,Cloudy
2021-06-06,Store_4,Glasgow,Electronics,97,720.1888636070378,124,933.6894484958684,True,446,28,Promotion,Cloudy
2021-06-06,Store_4,Glasgow,Clothing,141,2048.2671778761683,131,1736.7771046986156,False,1044,19,None,Sunny
2021-06-06,Store_4,Glasgow,Home & Garden,69,1090.4897207962017,42,349.6515176531349,True,667,61,Promotion,Snowy
2021-06-06,Store_4,Glasgow,Health & Beauty,160,952.9292383484185,60,385.3445839144415,False,843,43,None,Sunny
2021-06-06,Store_5,Leeds,Groceries,84,668.8754855361332,132,2238.717981594689,True,500,26,None,Sunny
2021-06-06,Store_5,Leeds,Electronics,135,1760.7713275552967,95,1189.1095525255905,True,1034,55,None,Sunny
2021-06-06,Store_5,Leeds,Clothing,178,2865.7204981274554,59,1098.5423235660992,False,408,48,New Store,Snowy
2021-06-06,Store_5,Leeds,Home & Garden,153,1174.4629564075917,83,798.2199764004387,True,1147,38,Promotion,Rainy
2021-06-06,Store_5,Leeds,Health & Beauty,80,686.1538370878935,139,1656.6403498161458,True,1064,37,Promotion,Rainy
2021-06-13,Store_1,London,Groceries,149,1426.7947213927703,122,1625.2476291552473,False,372,49,None,Rainy
2021-06-13,Store_1,London,Electronics,71,717.6419894779816,59,935.0569909198155,True,1129,30,None,Sunny
2021-06-13,Store_1,London,Clothing,52,458.8973308269119,141,1255.0880095016698,False,612,45,Promotion,Sunny
2021-06-13,Store_1,London,Home & Garden,97,1339.5810795207417,95,1764.4443802015367,False,563,31,None,Cloudy
2021-06-13,Store_1,London,Health & Beauty,106,1540.4675303255196,66,1109.1054240023423,True,477,63,None,Cloudy
2021-06-13,Store_2,Manchester,Groceries,163,2087.7380896167556,68,704.2904017221274,False,756,51,New Store,Snowy
2021-06-13,Store_2,Manchester,Electronics,181,2862.5748798922496,90,1556.9111975061971,True,731,25,New Store,Sunny
2021-06-13,Store_2,Manchester,Clothing,102,1041.281117425724,50,988.0917573360673,False,723,36,Promotion,Cloudy
2021-06-13,Store_2,Manchester,Home & Garden,50,489.2068134211061,84,675.548597595705,True,664,61,Promotion,Snowy
2021-06-13,Store_2,Manchester,Health & Beauty,188,1412.9210191719344,51,646.5286122013588,False,915,49,New Store,Snowy
2021-06-13,Store_3,Birmingham,Groceries,171,3381.2263041217166,120,2019.9455665032754,True,494,33,Promotion,Sunny
2021-06-13,Store_3,Birmingham,Electronics,95,618.0768643633753,129,1983.7718004166131,False,774,59,None,Sunny
2021-06-13,Store_3,Birmingham,Clothing,103,1909.9426002508824,39,433.56285064769617,True,996,24,New Store,Rainy
2021-06-13,Store_3,Birmingham,Home & Garden,86,807.429671640383,55,1022.3060510589127,True,728,21,None,Rainy
2021-06-13,Store_3,Birmingham,Health & Beauty,179,1074.962073812234,70,1022.9415990678239,False,1065,35,Promotion,Sunny
2021-06-13,Store_4,Glasgow,Groceries,134,1202.1952717482523,122,2148.615187353541,True,922,59,None,Snowy
2021-06-13,Store_4,Glasgow,Electronics,183,3086.4721427905392,97,991.8655866197779,True,393,65,New Store,Cloudy
2021-06-13,Store_4,Glasgow,Clothing,145,1519.2210859913864,133,2110.30998188508,True,512,57,New Store,Snowy
2021-06-13,Store_4,Glasgow,Home & Garden,58,1014.4472259712483,123,2099.0277659317076,False,1111,36,None,Sunny
2021-06-13,Store_4,Glasgow,Health & Beauty,64,757.6750790931227,58,457.1103429051175,True,620,56,None,Sunny
2021-06-13,Store_5,Leeds,Groceries,103,1895.5064954798968,52,454.31255457594193,False,693,25,None,Rainy
2021-06-13,Store_5,Leeds,Electronics,184,1691.7496729409286,147,1012.6345954803668,True,1087,29,None,Snowy
2021-06-13,Store_5,Leeds,Clothing,114,1344.139011339004,72,570.1488968201193,False,581,37,None,Rainy
2021-06-13,Store_5,Leeds,Home & Garden,143,1305.832601381415,31,228.41085225278906,True,701,37,Promotion,Sunny
2021-06-13,Store_5,Leeds,Health & Beauty,126,1921.6962564357116,40,426.2787109234404,True,1183,53,New Store,Cloudy
2021-06-20,Store_1,London,Groceries,141,2139.1527730936778,34,590.154137329874,True,1184,40,New Store,Rainy
2021-06-20,Store_1,London,Electronics,51,822.9033748736931,120,1622.2285890285289,False,850,51,None,Snowy
2021-06-20,Store_1,London,Clothing,114,1374.9399233272907,105,1728.115954586797,False,1017,58,New Store,Sunny
2021-06-20,Store_1,London,Home & Garden,131,1064.778039389567,124,977.4687600250753,True,786,62,Promotion,Sunny
2021-06-20,Store_1,London,Health & Beauty,128,1655.1279578613994,117,1254.126615348428,True,319,56,Promotion,Snowy
2021-06-20,Store_2,Manchester,Groceries,125,1410.6271364140425,73,895.173779948338,False,766,37,None,Cloudy
2021-06-20,Store_2,Manchester,Electronics,139,2710.7622253733057,78,1408.8080916394763,True,410,51,None,Cloudy
2021-06-20,Store_2,Manchester,Clothing,58,950.0434579837352,84,1668.5744003922346,True,997,25,None,Sunny
2021-06-20,Store_2,Manchester,Home & Garden,116,1845.303505626826,62,965.0890120015345,False,311,64,None,Sunny
2021-06-20,Store_2,Manchester,Health & Beauty,166,2238.7132803243358,84,1253.5004535495739,False,573,43,None,Rainy
2021-06-20,Store_3,Birmingham,Groceries,60,995.6157575966624,47,868.6271548647876,False,1180,39,None,Sunny
2021-06-20,Store_3,Birmingham,Electronics,142,2679.189889793909,56,551.6241877276766,True,512,38,New Store,Cloudy
2021-06-20,Store_3,Birmingham,Clothing,152,1264.207254622565,54,736.9699204897416,False,818,51,New Store,Sunny
2021-06-20,Store_3,Birmingham,Home & Garden,76,523.9336584942392,44,495.1714113119594,True,1112,37,New Store,Snowy
2021-06-20,Store_3,Birmingham,Health & Beauty,88,513.2560127563531,39,497.871477435962,False,885,45,Promotion,Snowy
2021-06-20,Store_4,Glasgow,Groceries,148,874.9943876659165,103,556.0749168830584,False,510,59,None,Cloudy
2021-06-20,Store_4,Glasgow,Electronics,148,846.1953589954987,112,1904.8729689960292,True,1077,47,Promotion,Sunny
2021-06-20,Store_4,Glasgow,Clothing,184,946.4100379405804,109,1316.3447328148932,False,525,54,Promotion,Rainy
2021-06-20,Store_4,Glasgow,Home & Garden,181,1355.6598761121638,64,568.7902205455966,False,658,35,None,Snowy
2021-06-20,Store_4,Glasgow,Health & Beauty,108,1925.1429926275307,112,1231.1260720460166,False,480,34,Promotion,Snowy
2021-06-20,Store_5,Leeds,Groceries,110,806.8936254659525,61,985.9734126604816,False,346,18,None,Snowy
2021-06-20,Store_5,Leeds,Electronics,194,983.1956644361563,104,1828.8051629443826,False,502,39,None,Cloudy
2021-06-20,Store_5,Leeds,Clothing,161,1435.74687988305,68,1012.6491581493151,True,489,26,New Store,Rainy
2021-06-20,Store_5,Leeds,Home & Garden,83,1347.167861763447,133,1582.0023080684089,False,401,34,Promotion,Rainy
2021-06-20,Store_5,Leeds,Health & Beauty,67,1272.9207419663242,46,703.2056629142218,False,474,28,New Store,Rainy
2021-06-27,Store_1,London,Groceries,143,2828.5184375990325,34,453.7251221280732,False,454,29,None,Cloudy
2021-06-27,Store_1,London,Electronics,76,1177.3517390522115,145,1196.3224888127177,False,1039,39,Promotion,Rainy
2021-06-27,Store_1,London,Clothing,174,2596.656428300689,93,1511.1544660279749,False,848,38,Promotion,Rainy
2021-06-27,Store_1,London,Home & Garden,119,655.4001929582686,50,824.9011541841064,True,777,61,Promotion,Cloudy
2021-06-27,Store_1,London,Health & Beauty,173,1368.567163673292,74,875.653977019229,False,710,24,New Store,Rainy
2021-06-27,Store_2,Manchester,Groceries,113,1413.825049001989,118,879.1906570778431,False,522,18,None,Cloudy
2021-06-27,Store_2,Manchester,Electronics,120,1977.1771425875372,96,921.3189633449811,True,1057,61,Promotion,Sunny
2021-06-27,Store_2,Manchester,Clothing,90,630.7125881946417,116,1832.5189566680165,False,695,39,Promotion,Rainy
2021-06-27,Store_2,Manchester,Home & Garden,158,2221.3812297145255,54,273.0379243103016,False,463,61,Promotion,Cloudy
2021-06-27,Store_2,Manchester,Health & Beauty,151,2447.224835280378,113,1767.0292652095118,True,929,40,New Store,Cloudy
2021-06-27,Store_3,Birmingham,Groceries,93,1716.8347927289192,100,673.0367993819489,False,1079,28,None,Sunny
2021-06-27,Store_3,Birmingham,Electronics,165,1554.415585891527,55,713.6321357153611,False,851,60,New Store,Cloudy
2021-06-27,Store_3,Birmingham,Clothing,175,2165.2669644195466,123,895.5116092067676,True,795,22,New Store,Sunny
2021-06-27,Store_3,Birmingham,Home & Garden,109,1427.5748265718908,64,373.5677788132134,False,635,44,None,Rainy
2021-06-27,Store_3,Birmingham,Health & Beauty,155,800.101278879407,62,1125.9883767554118,False,720,39,New Store,Cloudy
2021-06-27,Store_4,Glasgow,Groceries,183,1171.769694453443,50,343.35617002708585,True,1046,40,Promotion,Snowy
2021-06-27,Store_4,Glasgow,Electronics,71,813.6486770541828,85,560.5112681586952,True,646,52,Promotion,Rainy
2021-06-27,Store_4,Glasgow,Clothing,183,1272.6337546285488,56,808.9439274064914,True,754,36,New Store,Snowy
2021-06-27,Store_4,Glasgow,Home & Garden,67,570.497218668812,138,1390.9765906989307,True,303,28,Promotion,Snowy
2021-06-27,Store_4,Glasgow,Health & Beauty,143,968.7948157841828,108,1491.3373995291072,False,1187,54,New Store,Snowy
2021-06-27,Store_5,Leeds,Groceries,181,3427.9526187402525,126,1148.538777237377,True,1039,49,Promotion,Rainy
2021-06-27,Store_5,Leeds,Electronics,185,2430.9384618326467,45,803.4925268295182,True,1109,43,None,Snowy
2021-06-27,Store_5,Leeds,Clothing,146,2452.530409578827,93,1395.6140177163927,True,1077,55,New Store,Snowy
2021-06-27,Store_5,Leeds,Home & Garden,178,2285.0391948323213,40,713.1504994938373,False,353,55,Promotion,Cloudy
2021-06-27,Store_5,Leeds,Health & Beauty,114,1924.4875407416805,113,1256.8958653701573,False,879,47,New Store,Rainy
2021-07-04,Store_1,London,Groceries,121,1834.6473558616267,124,2434.9848300920844,True,1106,55,None,Snowy
2021-07-04,Store_1,London,Electronics,92,1263.2750504730905,132,1840.7960801329098,False,781,38,New Store,Cloudy
2021-07-04,Store_1,London,Clothing,191,1150.9353791688263,100,1153.6733809678394,False,598,59,None,Sunny
2021-07-04,Store_1,London,Home & Garden,190,2882.3048025588396,110,1620.0309455891577,False,547,51,New Store,Rainy
2021-07-04,Store_1,London,Health & Beauty,134,2111.4420421899035,33,283.9610849785707,False,887,26,None,Cloudy
2021-07-04,Store_2,Manchester,Groceries,161,956.8175493829635,39,293.6562368900068,False,525,60,Promotion,Rainy
2021-07-04,Store_2,Manchester,Electronics,198,2214.735300831852,94,531.7044456043869,True,841,25,None,Cloudy
2021-07-04,Store_2,Manchester,Clothing,90,1293.3410932226639,47,911.8835224983677,False,936,59,New Store,Rainy
2021-07-04,Store_2,Manchester,Home & Garden,109,1395.9149709370968,150,2679.9083258388773,False,1057,47,None,Rainy
2021-07-04,Store_2,Manchester,Health & Beauty,116,2217.9281859905777,45,674.8812271677631,False,468,27,Promotion,Sunny
2021-07-04,Store_3,Birmingham,Groceries,78,964.2584076110011,123,743.6265667998176,False,601,20,None,Snowy
2021-07-04,Store_3,Birmingham,Electronics,196,1889.9808135760704,106,1709.324544141621,True,636,25,None,Cloudy
2021-07-04,Store_3,Birmingham,Clothing,123,1001.2911602795459,142,1989.7150805987153,True,337,38,New Store,Rainy
2021-07-04,Store_3,Birmingham,Home & Garden,147,2412.5352766862557,46,913.9308879908103,True,742,60,Promotion,Sunny
2021-07-04,Store_3,Birmingham,Health & Beauty,175,3042.4016265060823,59,313.8668088400802,False,448,65,Promotion,Snowy
2021-07-04,Store_4,Glasgow,Groceries,174,1038.423050957245,30,201.57801921242208,False,947,47,New Store,Rainy
2021-07-04,Store_4,Glasgow,Electronics,189,2583.8553656255376,122,914.6411414086618,False,663,29,New Store,Rainy
2021-07-04,Store_4,Glasgow,Clothing,191,2361.85055036104,147,1804.7893469705473,True,496,61,New Store,Sunny
2021-07-04,Store_4,Glasgow,Home & Garden,124,974.2082765424396,121,900.5474810154572,True,1176,36,New Store,Cloudy
2021-07-04,Store_4,Glasgow,Health & Beauty,178,917.2174068889294,80,852.2986880176899,True,657,50,None,Sunny
2021-07-04,Store_5,Leeds,Groceries,68,910.6815714760891,130,1650.5324387707299,True,1189,49,None,Snowy
2021-07-04,Store_5,Leeds,Electronics,70,1270.3926193317393,55,705.4535111845832,True,552,43,New Store,Cloudy
2021-07-04,Store_5,Leeds,Clothing,98,657.8538267261306,40,374.8881169875537,False,738,30,New Store,Sunny
2021-07-04,Store_5,Leeds,Home & Garden,89,1056.5626780469097,118,1848.8182446351882,True,988,23,Promotion,Rainy
2021-07-04,Store_5,Leeds,Health & Beauty,67,886.1920625606639,137,1550.2251727614614,False,470,28,None,Cloudy
2021-07-11,Store_1,London,Groceries,194,1636.9109075284916,141,1270.9828003258503,False,703,34,New Store,Cloudy
2021-07-11,Store_1,London,Electronics,156,2217.4681349063917,84,1318.0087753113019,True,937,28,New Store,Rainy
2021-07-11,Store_1,London,Clothing,198,1356.9576921101368,48,837.170423707846,True,782,47,New Store,Sunny
2021-07-11,Store_1,London,Home & Garden,147,2552.6442127309974,142,1453.2908189090924,True,1092,37,Promotion,Rainy
2021-07-11,Store_1,London,Health & Beauty,90,1089.2890241110638,126,1566.3108333570053,True,1060,26,Promotion,Sunny
